taxID	FSLB_count	GP143_count	GP157_count	GPR1_count	Galpha_count	Gbeta_count	Ggamma_count	Mth_count	Nematode_count	Olfactory_count	RBP1_count	STE2_count	STE3_count	TBP_count	Vomeronasal1_count	Vomeronasal2_count	cAMP_count	classA_count	classB1_count	classB2_count	classC_count	classF_count	classT_count
7116	0	1	0	0	6	3	3	14	0	0	3	0	0	3	0	0	0	91	3	5	9	5	0
7130	0	1	0	0	6	3	4	9	0	0	3	0	0	2	0	0	0	91	5	6	9	5	0
7137	0	1	0	0	6	3	3	13	0	0	4	0	0	2	0	0	0	90	5	11	12	4	0
714518	0	0	0	0	1	1	3	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0
71465	0	0	0	0	7	1	1	0	7	0	7	0	0	1	0	0	0	52	2	3	2	2	0
7159	0	1	0	0	6	6	5	9	0	0	3	0	0	3	0	0	0	89	5	3	12	6	0
7165	0	1	0	0	6	6	5	8	0	0	3	0	0	5	0	0	0	84	5	3	9	5	0
71717	0	0	0	0	18	1	2	0	0	0	10	0	13	1	0	0	0	0	0	0	0	0	0
7176	0	0	0	0	7	8	5	9	0	0	3	0	0	3	0	0	0	105	6	5	9	8	0
717646	2	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
717836	3	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
71784	0	0	0	2	3	1	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
718367	0	0	0	3	13	1	2	0	0	0	3	0	198	1	0	0	0	1	0	0	0	0	0
72032	1	0	0	0	3	1	1	0	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0
72036	0	0	0	0	7	4	2	5	0	0	2	0	0	2	0	0	0	108	4	7	10	3	0
720584	0	1	1	0	15	5	11	0	0	20	2	0	0	3	0	0	0	241	17	14	16	10	8
720586	0	1	1	0	15	4	9	0	0	24	2	0	0	3	0	0	0	239	16	18	17	8	8
7209	0	0	0	0	10	2	5	0	0	0	3	0	0	2	0	0	0	34	2	2	6	5	0
7213	0	0	0	0	8	1	2	11	0	0	3	0	0	2	0	0	0	62	3	3	8	4	0
7217	0	0	0	0	6	3	5	10	0	0	3	0	0	5	0	0	0	76	5	5	9	5	0
7222	0	0	0	0	7	3	5	10	0	0	4	0	0	6	0	0	0	80	6	4	10	5	0
72228	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
7225	0	0	0	0	7	2	5	11	0	0	4	0	0	4	0	0	0	75	5	4	10	5	0
7227	0	0	0	0	8	3	5	16	0	0	3	0	0	5	0	0	0	75	5	5	10	5	0
722753	0	0	1	0	6	1	1	0	0	0	4	0	0	1	0	0	3	2	0	0	11	0	0
7230	0	0	0	0	7	3	5	9	0	0	3	0	0	6	0	0	0	73	5	5	10	4	0
7232	0	0	0	0	7	2	2	8	0	0	3	0	0	6	0	0	0	83	4	6	10	5	0
7234	0	0	0	0	7	3	5	5	0	0	4	0	0	6	0	0	0	76	6	3	10	6	0
7238	0	0	0	0	8	3	4	21	0	0	3	0	0	5	0	0	0	78	5	5	9	5	0
7240	0	0	0	0	8	3	4	15	0	0	5	0	0	4	0	0	0	73	4	4	9	5	0
7244	0	0	0	0	7	3	5	10	0	0	2	0	0	7	0	0	0	76	5	7	10	5	0
7260	0	0	0	0	6	3	5	11	0	0	3	0	0	5	0	0	0	77	5	4	10	5	0
72664	0	0	0	0	1	1	3	0	0	0	4	0	0	3	0	0	1	0	0	0	0	0	0
7291	0	0	0	0	12	3	5	17	0	0	4	0	0	5	0	0	0	75	5	8	10	5	0
73324	0	1	1	0	15	4	10	0	0	25	1	0	0	3	0	0	0	226	16	17	15	11	5
73327	0	1	1	0	14	4	7	0	0	24	1	0	0	3	0	0	0	234	18	14	14	9	4
73330	0	1	1	0	14	5	11	0	0	20	1	0	0	3	0	0	0	243	16	12	16	10	3
73333	0	1	1	0	15	6	5	0	0	70	1	0	0	3	0	0	0	227	17	17	16	10	2
7370	0	0	0	0	8	3	6	22	0	0	3	0	0	3	0	0	0	82	7	9	10	7	0
7375	0	0	0	0	5	3	4	11	0	0	5	0	0	2	0	0	0	74	4	5	9	3	0
73868	0	0	0	0	9	2	1	0	0	0	12	0	0	2	0	0	1	0	0	0	23	0	0
741276	0	0	0	2	5	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
741705	0	0	0	0	13	1	2	0	0	0	3	0	14	1	0	0	0	0	0	0	0	0	0
74200	0	1	1	0	13	4	7	0	0	24	2	0	0	3	0	0	0	239	14	17	14	11	3
742152	0	0	0	0	15	1	2	0	0	0	3	0	4	1	0	0	0	1	0	0	0	0	0
7425	0	1	0	0	6	3	4	9	0	0	3	0	0	3	0	0	0	63	6	3	10	4	0
74358	0	1	1	0	15	5	15	0	0	93	3	0	0	3	2	36	0	323	18	25	32	11	6
74499	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
74533	0	1	0	0	16	5	19	0	0	557	3	0	0	3	1	0	0	206	14	32	19	7	9
7454	0	1	0	0	6	3	2	9	0	0	3	0	0	2	0	0	0	65	4	1	7	4	0
745531	0	0	0	2	13	1	2	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0
7460	0	1	0	0	5	3	4	8	0	0	3	0	0	3	0	0	0	63	5	3	11	3	0
74649	0	0	0	0	3	1	5	0	0	0	6	0	0	4	0	0	1	0	0	0	0	0	0
746836	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
747089	2	0	0	0	5	1	2	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0
747525	0	0	0	2	12	1	1	0	0	0	4	0	5	1	0	0	0	0	0	0	0	0	0
747676	0	0	0	3	6	1	1	0	0	0	5	0	4	1	0	0	0	0	0	0	0	0	0
747725	2	0	0	0	12	3	3	0	0	0	3	0	0	2	0	0	0	0	0	0	5	0	0
74823	0	0	0	0	2	5	9	0	0	0	7	0	0	4	0	0	0	0	0	0	1	0	0
74873	0	1	0	0	6	5	5	8	0	0	3	0	0	3	0	0	0	83	5	3	8	5	0
74926	0	2	1	0	17	4	11	0	0	3	3	0	0	3	3	2	0	320	19	38	22	12	3
74940	0	2	1	0	53	15	43	0	0	74	5	0	0	6	5	38	1	820	43	73	61	30	6
749621	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
749634	1	0	0	3	5	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
75366	0	1	2	0	49	17	41	0	0	107	6	0	0	7	4	60	0	962	45	69	67	27	6
75485	0	1	1	0	15	4	12	0	0	72	3	0	0	3	0	0	0	259	17	20	16	11	2
75553	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
75702	0	0	0	0	2	2	7	0	0	0	6	0	0	2	0	0	1	0	0	0	1	0	0
7574	0	2	12	0	12	3	4	16	0	0	5	0	0	3	0	2	4	380	18	15	40	5	0
75743	0	1	1	0	20	5	12	0	0	2	4	0	0	3	3	17	1	295	14	37	20	10	0
75864	0	1	1	0	15	4	13	0	0	105	3	0	0	3	0	0	0	302	20	24	18	11	4
75869	0	1	1	0	17	4	12	0	0	123	1	0	0	3	0	0	0	266	18	23	19	11	2
75913	0	0	0	0	14	2	5	0	13	0	3	0	0	2	0	0	0	151	3	1	9	4	0
759272	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
759273	1	0	0	5	3	1	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	0
75948	0	0	0	0	1	2	4	0	0	0	32	0	0	4	0	0	1	0	0	0	0	0	0
761204	0	0	0	0	1	1	1	0	0	0	5	0	0	3	0	0	4	0	0	0	4	0	0
76193	0	1	0	0	5	4	3	10	0	0	3	0	0	3	0	0	0	92	5	5	9	6	0
763406	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
763407	1	0	0	0	10	5	4	0	0	0	3	0	0	2	0	0	0	0	0	0	3	0	0
763665	0	0	0	0	2	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	9	0	0
764103	0	0	0	1	3	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
765257	0	0	0	0	10	1	2	0	0	0	4	0	4	1	0	0	0	0	0	0	0	0	0
765440	0	0	0	4	30	1	2	0	0	0	10	0	6	2	0	0	0	0	0	0	0	0	0
765867	1	0	0	3	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
765868	2	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
765915	1	0	0	0	10	1	1	0	0	0	4	0	0	1	0	0	4	6	0	0	59	0	0
766039	1	0	0	2	3	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0
7668	0	1	0	0	8	2	2	50	0	0	4	0	0	4	0	1	1	836	9	190	38	5	0
766949	0	0	0	2	2	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
767744	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
767769	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
767770	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
76867	0	0	0	2	17	1	2	0	0	0	3	0	6	2	0	0	0	1	0	0	0	0	0
77044	1	0	0	1	3	1	1	0	0	0	3	0	1	1	0	0	2	1	0	0	0	0	0
77065	0	0	0	0	2	2	5	0	0	0	8	0	0	1	0	0	1	0	0	0	0	0	0
77166	0	1	0	0	9	3	3	3	0	0	3	0	0	3	0	0	0	81	7	3	10	3	0
771870	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
7719	0	0	0	0	8	2	4	0	0	0	4	0	0	2	0	0	1	118	8	21	8	8	0
7739	0	3	1	0	9	2	3	18	0	0	3	0	0	2	0	1	1	538	15	37	19	7	0
7740	0	2	1	0	7	2	5	10	0	0	3	0	0	2	0	1	1	479	17	34	19	5	0
7741	0	2	1	0	7	2	3	18	1	0	3	0	0	2	0	1	1	485	16	43	19	5	0
7764	0	1	0	0	13	4	11	0	0	12	3	0	0	2	0	0	0	175	17	17	56	10	0
77932	0	1	1	0	21	5	15	0	0	174	3	0	0	3	8	1	0	195	15	28	28	11	17
78217	0	1	1	0	14	5	11	0	0	52	1	0	0	3	0	0	0	255	17	23	17	10	1
78410	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
7868	0	1	1	0	17	4	18	0	0	0	2	0	0	4	3	33	0	336	15	28	26	11	0
78861	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
78864	1	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
78921	0	0	0	0	6	1	4	0	0	0	7	0	0	1	0	0	0	0	0	0	4	0	0
7897	0	1	1	0	16	4	12	0	0	51	4	0	0	3	16	63	1	402	15	31	25	11	58
7906	0	3	2	0	30	4	21	0	0	5	4	0	0	3	3	1	0	463	21	28	27	15	4
7917	0	1	1	0	14	4	11	0	0	101	3	0	0	1	7	22	1	285	14	28	19	10	1
7918	0	1	1	0	15	5	12	0	0	115	3	0	0	3	4	29	1	460	20	33	31	10	2
79200	0	0	0	0	1	2	5	0	0	0	8	0	0	3	0	0	1	0	0	0	0	0	0
7932	0	1	1	0	28	9	18	0	0	0	3	0	0	4	2	1	1	328	23	42	30	13	0
7936	0	1	1	0	28	10	26	0	0	13	3	0	0	4	1	2	1	309	20	43	29	12	0
7950	0	1	1	0	26	9	22	0	0	92	3	0	0	3	5	26	0	586	24	55	43	12	3
7955	0	1	1	0	31	9	22	0	0	121	3	0	0	3	6	56	1	637	23	64	33	15	6
7957	0	1	2	0	50	18	41	0	0	178	5	0	0	6	8	71	1	1248	54	139	76	31	9
796027	0	0	0	1	2	1	1	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0
7962	0	1	2	0	49	17	41	0	0	148	6	0	0	6	5	70	0	1023	45	87	75	26	5
79626	0	0	0	0	16	4	11	0	0	33	1	0	0	3	0	0	0	227	16	22	12	8	0
79628	0	1	1	0	13	4	9	0	0	67	2	0	0	3	0	0	0	242	16	16	17	10	1
79633	0	1	1	0	15	4	11	0	0	49	2	0	0	3	0	0	0	256	15	17	16	10	1
79653	0	1	1	0	16	4	10	0	0	68	2	0	0	3	0	0	0	251	16	16	18	10	1
796604	0	0	0	1	6	1	1	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0
79684	0	1	1	0	17	5	13	0	0	1085	2	0	0	3	15	10	0	252	15	23	31	11	12
796925	0	0	0	0	7	1	3	0	0	0	3	0	0	1	0	0	0	108	0	0	0	0	0
797021	0	1	1	0	14	4	12	0	0	38	2	0	0	3	0	0	0	242	17	17	16	11	4
79782	0	1	0	0	5	3	4	7	0	0	3	0	0	3	0	0	0	82	7	5	11	4	0
798071	2	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
798079	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
79923	0	0	0	0	13	5	3	0	0	0	3	0	0	4	0	0	0	97	1	0	3	5	0
7994	0	1	1	0	22	10	23	0	0	96	3	0	0	2	4	44	0	615	26	49	36	11	11
8005	0	1	1	0	24	9	22	0	0	73	3	0	0	3	3	81	0	514	23	36	33	13	1
8010	0	1	1	0	29	8	24	0	0	115	3	0	0	3	3	20	0	542	25	44	33	17	3
8019	0	2	1	0	47	14	42	0	0	72	4	0	0	5	5	25	0	794	42	66	62	30	7
8022	0	2	1	0	58	15	24	0	0	41	4	0	0	4	4	30	0	628	34	55	45	25	5
80249	0	1	0	0	8	3	3	10	0	0	3	0	0	3	0	0	0	74	8	6	9	6	0
8030	0	2	1	0	55	16	39	0	0	70	7	0	0	5	5	45	1	861	53	82	76	31	4
8032	0	2	1	0	50	14	38	0	0	72	5	0	0	5	5	40	0	812	42	68	63	29	6
80388	1	0	0	3	4	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
8040	0	2	1	0	54	15	31	0	0	79	4	0	0	4	5	41	1	802	42	65	62	31	2
8049	0	1	0	0	22	7	22	0	0	93	4	0	0	3	3	53	0	447	23	35	36	14	2
80765	0	1	0	0	5	3	3	7	0	0	5	0	0	5	0	0	0	65	6	3	8	3	0
8081	0	1	1	0	31	8	20	0	0	62	3	0	0	4	3	26	0	497	23	42	35	13	1
8083	0	1	1	0	28	8	22	0	0	72	3	0	0	4	4	41	1	519	24	46	32	12	1
80884	1	0	0	5	3	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
8090	0	1	1	0	29	8	22	0	0	57	3	0	0	4	4	22	0	497	22	44	38	13	0
80966	0	1	1	0	29	8	23	0	0	43	3	0	0	4	4	11	1	459	28	34	33	14	2
8103	0	1	1	0	27	8	21	0	0	69	3	0	0	3	4	19	0	437	23	33	35	14	2
8128	0	1	1	0	25	7	23	0	0	168	3	0	0	4	4	54	0	585	26	45	45	13	0
8153	0	1	1	0	28	8	22	0	0	79	3	0	0	4	4	27	1	505	26	40	38	14	0
8167	0	1	1	0	25	8	15	0	0	1	3	0	0	3	2	6	1	347	24	39	32	13	0
8168	0	1	1	0	26	8	13	0	0	7	3	0	0	2	2	14	1	390	22	46	35	13	0
8175	0	1	1	0	25	8	23	0	0	126	3	0	0	4	4	68	0	538	26	37	46	13	3
81824	0	0	0	0	3	1	1	0	0	0	3	0	0	2	0	0	1	0	0	3	1	0	0
8187	0	1	1	0	24	8	22	0	0	143	4	0	0	5	5	67	0	613	26	36	46	14	2
81907	0	1	1	0	13	4	8	0	0	60	3	0	0	3	0	0	0	246	12	15	13	9	1
81927	0	1	1	0	14	5	12	0	0	24	2	0	0	3	0	0	0	243	16	18	16	11	4
81972	0	0	0	0	1	1	3	0	0	0	5	0	0	2	0	0	1	0	0	0	0	0	0
81985	0	0	0	0	1	1	3	0	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0
8208	0	1	1	0	31	7	19	0	0	30	5	0	0	3	4	10	1	397	22	37	30	14	2
8218	0	1	1	0	25	8	22	0	0	113	3	0	0	3	4	40	1	488	23	44	36	13	2
8262	0	1	1	0	31	8	19	0	0	30	3	0	0	5	4	17	1	502	24	42	34	13	1
82655	0	0	1	0	27	8	18	0	0	4	3	0	0	3	2	3	1	292	16	36	26	12	0
83212	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
83376	0	1	1	0	15	3	10	0	0	59	2	0	0	3	0	0	0	230	17	19	16	9	0
8355	0	3	1	0	29	9	28	0	0	582	4	0	0	6	24	240	1	705	32	56	100	26	51
8364	0	2	1	0	13	4	15	0	0	524	3	0	0	3	8	243	1	378	16	30	102	11	55
83679	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
8400	0	0	0	0	4	2	1	0	0	123	3	0	0	2	0	14	0	61	5	16	25	3	0
84645	0	0	1	0	31	9	21	0	0	5	3	0	0	2	7	25	1	601	28	65	43	16	3
8469	0	1	1	0	16	4	9	0	0	382	2	0	0	2	1	0	0	299	18	23	16	10	0
8475	0	1	1	0	18	4	14	0	0	358	3	0	0	3	2	2	0	361	19	28	22	13	10
84751	0	0	0	0	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
8478	0	1	1	0	16	6	16	0	0	372	3	0	0	3	2	2	0	377	19	43	21	11	13
84834	0	1	1	0	16	4	10	0	0	73	2	0	0	3	0	0	0	252	17	17	17	11	9
8496	0	1	1	0	14	3	12	0	0	225	3	0	0	3	2	0	0	225	20	30	20	11	0
8502	0	1	1	0	15	4	13	0	0	13	2	0	0	3	2	0	0	268	15	23	20	9	3
85066	0	1	0	0	15	3	14	0	0	25	1	0	0	3	0	0	0	197	15	16	14	11	8
85069	0	1	1	0	13	4	7	0	0	24	1	0	0	3	0	0	0	223	14	11	13	10	7
8508	0	1	2	0	17	5	14	0	0	214	3	0	0	3	0	10	0	237	18	22	15	6	0
85310	0	1	0	0	4	3	1	10	0	0	3	0	0	3	0	0	0	81	7	4	9	4	0
85681	0	0	0	0	2	1	3	0	0	0	5	0	0	2	0	0	1	0	0	0	0	0	0
857340	2	0	0	2	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
857342	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
857566	0	0	0	2	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
858893	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
860376	0	0	0	0	22	2	4	0	463	0	4	0	0	2	0	0	0	174	3	2	8	4	0
861557	2	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
861768	0	2	1	0	57	12	22	0	0	30	3	0	0	5	2	12	0	516	34	55	58	9	3
86259	0	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
8630	0	2	1	0	18	4	14	0	0	149	3	0	0	3	1	45	0	273	12	15	16	11	2
8663	0	1	1	0	17	5	15	0	0	291	3	0	0	3	1	178	0	291	18	26	47	13	2
86630	4	0	0	0	14	4	7	0	0	0	5	0	0	1	0	0	0	0	0	0	5	0	0
8665	0	2	1	0	14	4	11	0	0	44	6	0	0	3	1	0	0	225	16	13	13	11	1
8673	0	1	1	0	20	5	15	0	0	169	3	0	0	3	1	78	0	280	17	24	20	10	1
86804	0	0	0	0	7	2	1	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0
86971	0	1	0	0	6	3	4	7	0	0	6	0	0	3	0	0	0	45	5	1	6	4	0
869754	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
870435	0	0	0	0	11	1	2	0	0	0	7	0	6	1	0	0	0	0	0	0	0	0	0
87175	0	1	1	0	14	4	14	0	0	60	3	0	0	3	0	0	0	262	18	19	19	10	6
87229	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
874463	0	1	1	0	13	5	8	0	0	28	3	0	0	3	0	0	0	233	16	12	16	9	2
877507	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
8787	0	1	1	0	15	4	10	0	0	91	2	0	0	3	0	0	0	247	17	19	17	7	2
8790	0	1	1	0	14	4	9	0	0	60	2	0	0	3	0	0	0	242	17	20	16	9	2
879819	0	0	0	0	3	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
8805	0	1	1	0	16	4	10	0	0	55	1	0	0	3	0	0	0	234	18	17	13	10	0
88211	0	1	0	0	8	2	3	23	0	0	7	0	0	3	0	0	0	120	7	11	9	7	0
8824	0	1	1	0	16	5	13	0	0	134	3	0	0	3	0	0	0	282	18	23	18	10	3
8839	0	1	0	0	15	2	9	0	0	62	2	0	0	3	0	0	0	231	13	16	14	8	3
8840	0	1	1	0	15	4	13	0	0	161	2	0	0	3	0	0	0	268	17	22	16	10	2
8845	0	1	1	0	16	4	12	0	0	57	2	0	0	3	0	0	0	276	17	21	17	11	3
8851	0	1	1	0	14	6	9	0	0	73	2	0	0	3	0	0	0	260	16	21	17	8	1
8855	0	1	1	0	15	4	12	0	0	67	3	0	0	3	0	0	0	275	18	22	19	10	4
885580	0	1	1	0	18	5	11	0	0	1176	3	0	0	2	7	13	0	244	14	21	22	8	3
886794	0	1	1	0	14	4	9	0	0	34	2	0	0	3	0	0	0	245	18	19	17	11	1
88771	1	0	0	1	3	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0
888268	0	0	0	0	2	1	2	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0
8905	0	1	1	0	13	4	12	0	0	44	1	0	0	3	0	0	0	250	17	13	14	9	1
8932	0	1	1	0	16	4	11	0	0	29	3	0	0	3	0	0	0	268	17	21	19	10	1
89386	0	1	1	0	16	4	10	0	0	70	1	0	0	3	0	0	0	245	14	21	17	9	3
8947	0	1	1	0	14	5	8	0	0	26	1	0	0	3	0	0	0	241	14	14	12	10	1
89673	0	1	1	0	16	5	21	0	0	725	3	0	0	3	18	0	0	271	15	35	21	11	24
8969	0	1	0	0	13	1	8	0	0	35	1	0	0	1	0	0	0	132	12	11	7	3	1
89951	0	0	1	0	20	6	13	0	0	29	3	0	0	1	1	16	0	333	20	27	25	11	1
9009	1	1	1	0	17	4	11	0	0	126	2	0	0	3	0	0	0	268	22	24	15	14	6
90262	2	0	0	0	20	6	7	0	0	0	5	0	0	2	0	0	0	0	0	0	4	0	0
9031	0	1	1	0	17	4	13	0	0	235	4	0	0	4	0	0	0	290	19	23	18	19	4
9049	0	1	1	0	18	4	14	0	0	26	1	0	0	3	0	0	0	283	16	18	20	9	4
9054	0	1	1	0	14	4	13	0	0	52	3	0	0	2	0	0	0	264	18	20	18	11	3
9083	0	1	1	0	24	4	12	0	0	141	3	0	0	3	0	0	0	284	17	17	12	11	3
9089	0	1	1	0	13	4	9	0	0	10	3	0	0	2	0	0	0	140	9	19	8	5	0
90978	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
9103	0	1	1	0	14	4	11	0	0	61	3	0	0	3	0	0	0	272	19	19	16	11	3
9117	0	1	1	0	11	4	10	0	0	78	2	0	0	3	0	0	0	254	13	18	14	9	2
9132	0	1	1	0	15	5	10	0	0	24	1	0	0	3	0	0	0	244	16	15	16	11	4
9135	0	1	1	0	15	4	12	0	0	30	2	0	0	3	0	0	0	253	17	18	15	10	7
913774	7	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
914234	0	0	0	0	13	1	2	0	0	0	4	0	6	2	0	0	0	0	0	0	0	0	0
91625	1	0	0	0	9	2	4	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	0
91626	2	0	0	0	12	3	3	0	0	0	3	0	0	2	0	0	0	0	0	0	4	0	0
9163	0	1	1	0	12	4	10	0	0	35	2	0	0	3	0	0	0	242	17	13	15	7	10
9176	0	1	1	0	12	4	8	0	0	21	1	0	0	3	0	0	0	237	15	8	13	10	3
91767	0	1	1	0	14	4	11	0	0	40	2	0	0	3	0	0	0	246	16	18	16	11	3
91930	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
91943	6	0	0	4	6	2	2	0	0	0	7	2	1	3	0	0	0	0	0	0	0	0	0
91951	0	1	1	0	16	4	13	0	0	36	3	0	0	3	0	0	0	263	18	20	21	10	16
9209	0	1	0	0	12	3	6	0	0	17	2	0	0	2	0	0	0	149	11	9	3	4	1
92179	0	0	0	0	5	1	5	0	0	0	3	0	0	2	0	0	0	44	4	2	7	5	0
9218	0	1	0	0	7	2	7	0	0	44	1	0	0	2	0	0	0	133	11	14	6	5	0
92180	0	0	0	0	5	2	4	0	0	0	3	0	0	2	0	0	0	42	5	2	7	5	0
9233	0	1	0	0	14	3	12	0	0	31	2	0	0	3	0	0	0	204	15	16	11	11	0
9234	0	1	1	0	14	4	10	0	0	55	3	0	0	3	0	0	0	236	17	19	14	8	0
9238	0	1	1	0	11	3	12	0	0	24	2	0	0	3	0	0	0	187	14	16	11	7	0
9244	0	1	1	0	13	2	12	0	0	43	1	0	0	3	0	0	0	187	16	17	15	11	5
92480	0	0	0	0	2	1	4	0	0	0	8	0	0	5	0	0	1	0	0	0	0	0	0
9252	0	1	1	0	12	5	11	0	0	65	1	0	0	3	0	0	0	253	16	17	16	11	1
9258	0	1	1	0	18	5	17	0	0	272	3	0	0	2	219	21	0	252	14	33	22	10	5
92897	1	0	0	3	4	1	1	0	0	0	3	1	1	2	0	0	4	0	0	0	0	0	0
92902	1	0	0	2	5	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
930089	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
9305	0	1	1	0	18	5	11	0	0	870	3	0	0	3	44	28	0	295	14	34	25	11	18
930990	0	0	0	7	8	1	1	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0
930991	0	0	0	1	16	1	2	0	0	0	3	0	8	1	0	0	0	0	0	0	0	0	0
930992	0	0	0	0	11	1	2	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0
931890	0	0	0	0	2	1	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0
932028	0	1	1	0	15	5	7	0	0	29	2	0	0	3	0	0	0	225	14	15	12	8	3
933084	0	0	0	0	19	1	2	0	0	0	3	0	17	4	0	0	0	0	0	0	0	0	0
933095	1	0	0	2	3	1	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	0
933388	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
933852	0	0	0	3	17	1	3	0	0	0	3	0	11	1	0	0	0	0	0	0	0	0	0
936053	3	0	0	0	12	4	5	0	0	0	9	0	0	2	0	0	0	0	0	0	3	0	0
936078	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
93625	0	0	0	0	16	1	1	0	0	0	3	0	8	1	0	0	0	0	0	0	0	0	0
936435	0	0	0	2	14	1	2	0	0	0	3	0	32	1	0	0	0	1	0	0	0	0	0
9365	0	1	1	0	17	5	16	0	0	1066	3	0	0	3	33	12	0	275	15	32	27	10	24
93759	0	0	0	0	1	1	1	0	0	0	9	0	0	7	0	0	1	0	0	0	1	0	0
93934	0	1	1	0	15	3	13	0	0	44	2	0	0	3	0	0	0	267	16	20	17	11	3
